value,channels,time,altitude,station_latitude,station_longitude,station_height,time_offset,altitude_offset,wavelength,zenith_cosine,z0,integration_start_time,integration_end_time,max_countrate,countrate_limit_bin,merge1_top_bin,merge1_bottom_bin,merge1_mean_diff,merge2_top_bin,merge2_bottom_bin,merge2_mean_diff,temperature,temperature_err
0,0,83232000,118368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,118468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,118568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,118668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,118768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,118868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,118968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,119968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,120968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,121968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,122968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,123968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,124968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,125968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,126968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,127968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,128968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,129968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,130968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,131968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132868,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,132968,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133068,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133168,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133268,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133368,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133468,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133568,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133668,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
0,0,83232000,133768,-53.78567123413086,-67.75221252441406,18,1687305600,0,532.0,1.0,0,81432000,85022000,9855000,233,375,346,-0.7501261,0,0,0.0,0.0,0.0
